name,state_name,city,state,zip_code,phone
ST ANTHONY OF PADUA CATHOLIC SCHOOL,SOUTH CAROLINA,GREENVILLE,SC ,29611,8642710167
ST ANTHONY OF PADUA CATHOLIC SCHOOL,TEXAS,DALHART,TX ,79022,8062444811
ST ANTHONY OF PADUA CATHOLIC SCHOOL,ARIZONA,CASA GRANDE,AZ ,85222,5208367247
ST ANTHONY OF PADUA CATHOLIC SCHOOL,TEXAS,THE WOODLANDS,TX ,77382,2812960300
ST ANTHONY OF PADUA ELEMENTARY SCHOOL,MICHIGAN,GRAND RAPIDS,MI ,49504,6164538229
ST ANTHONY OF PADUA ELEMENTARY SCHOOL,OHIO,AKRON,OH ,44310,3302536918
ST ANTHONY OF PADUA SCHOOL,OHIO,COLUMBUS GROVE,OH ,45830,4196592103
ST ANTHONY OF PADUA SCHOOL,NEW YORK,WEST HARRISON,NY ,10604,9149496986
ST ANTHONY OF PADUA SCHOOL,NEW JERSEY,CAMDEN,NJ ,08105,8569666791
ST ANTHONY OF PADUA SCHOOL,CALIFORNIA,GARDENA,CA ,90247,3103297170
ST ANTHONY OF PADUA SCHOOL,LOUISIANA,NEW ORLEANS,LA ,70119,5044884426
ST ANTHONY OF PADUA SCHOOL,LOUISIANA,BUNKIE,LA ,71322,3183462739
ST ANTHONY OF PADUA SCHOOL,OHIO,LORAIN,OH ,44052,4402882155
ST ANTHONY PADUA SCHOOL,OHIO,CLEVELAND,OH ,44134,4408453444
ST ANTHONY PARISH SCHOOL,HAWAII,KAILUA,HI ,96734,8082613331
ST ANTHONY SCHOOL,HAWAII,HONOLULU,HI ,96819,8088452769
ST ANTHONY SCHOOL,FLORIDA,FORT LAUDERDALE,FL ,33301,9544677747
ST ANTHONY SCHOOL,CALIFORNIA,OXNARD,CA ,93033,8054875317
ST ANTHONY SCHOOL,CALIFORNIA,ATWATER,CA ,95301,2093583341
ST ANTHONY SCHOOL,CALIFORNIA,SAN GABRIEL,CA ,91776,6262807255
ST ANTHONY SCHOOL,CALIFORNIA,SAN BERNARDINO,CA ,92411,9098875413
ST ANTHONY SCHOOL,ILLINOIS,STREATOR,IL ,61364,8156723847
ST ANTHONY SCHOOL,CALIFORNIA,MANTECA,CA ,95336,2098234513
ST ANTHONY SCHOOL,CONNECTICUT,WINSTED,CT ,06098,8603797521
ST ANTHONY SCHOOL,CONNECTICUT,BRISTOL,CT ,06010,8605827874
ST ANTHONY SCHOOL,IOWA,DUBUQUE,IA ,52001,5635562820
ST ANTHONY SCHOOL,LOUISIANA,GRETNA,LA ,70053,5043670689
ST ANTHONY SCHOOL,MASSACHUSETTS,FITCHBURG,MA ,01420,9783457785
ST ANTHONY SCHOOL,MASSACHUSETTS,EVERETT,MA ,02149,6073892448
ST ANTHONY SCHOOL,NEW HAMPSHIRE,MANCHESTER,NH ,03103,6036220414
ST ANTHONY SCHOOL,NEBRASKA,COLUMBUS,NE ,68601,4025644767
ST ANTHONY SCHOOL,NEW YORK,BRONX,NY ,10460,7188921244
ST ANTHONY SCHOOL,NEW YORK,YONKERS,NY ,10703,9144768489
ST ANTHONY SCHOOL,NEW YORK,NANUET,NY ,10954,8456232311
ST ANTHONY SCHOOL,OHIO,COLUMBUS,OH ,43229,6148884268
ST ANTHONY SCHOOL,OREGON,TIGARD,OR ,97223,5036394179
ST ANTHONY SCHOOL,TEXAS,COLUMBUS,TX ,78934,9797325505
ST ANTHONY SCHOOL,TEXAS,HEREFORD,TX ,79045,8063641952
ST ANTHONY SCHOOL,TEXAS,ROBSTOWN,TX ,78380,3613873814
ST ANTHONY SCHOOL,WISCONSIN,ATHENS,WI ,54411,7152577541
ST ANTHONY SCHOOL,WISCONSIN,LOYAL,WI ,54446,7152558636
ST ANTHONY SCHOOL,WISCONSIN,OCONTO FALLS,WI ,54154,9208462276
ST ANTHONY SCHOOL,WISCONSIN,MENOMONEE FALLS,WI ,53051,2622514390
ST ANTHONY SCHOOL,NEW JERSEY,HAWTHORNE,NJ ,07506,9734231818
ST ANTHONY SCHOOL,ARIZONA,SHOW LOW,AZ ,85902,9285374497
ST ANTHONY SCHOOL OF MILWAUKEE,WISCONSIN,MILWAUKEE,WI ,53204,4143846612
ST ANTHONY TRI-PARISH SCHOOL,WYOMING,CASPER,WY ,82601,3072342873
ST ANTHONY'S DAY NURSERY,CALIFORNIA,GARDENA,CA ,90247,3103298654
ST ANTHONY-ST JOSEPH ELEMENTARY SCHOOL,PENNSYLVANIA,AMBLER,PA ,19002,2156466150
ST ANTHONY/ PASSAIC CATHOLIC SCHOOL,NEW JERSEY,PASSAIC,NJ ,07055,9737730970
ST ANTHONYS HIGH SCHOOL,NEW YORK,HUNTINGTON STATION,NY ,11747,6312712020
ST ANTONINUS ELEMENTARY SCHOOL,OHIO,CINCINNATI,OH ,45238,5139222500
ST APOLLINARIS SCHOOL,CALIFORNIA,NAPA,CA ,94558,7072246525
ST ATHANASIUS,KENTUCKY,LOUISVILLE,KY ,40219,5029692345
ST ATHANASIUS ELEMENTARY SCHOOL,ILLINOIS,EVANSTON,IL ,60201,8478642650
ST ATHANASIUS ELEMENTARY SCHOOL,CALIFORNIA,LONG BEACH,CA ,90805,5624287422
ST ATHANASIUS ELEMENTARY SCHOOL,NEW YORK,BROOKLYN,NY ,11204,7182364791
ST ATHANASIUS ELEMENTARY SCHOOL,PENNSYLVANIA,PITTSBURGH,PA ,15229,4129316633
ST ATHANASIUS SCHOOL,NEW YORK,BRONX,NY ,10459,7185425161
ST ATHANASIUS SCHOOL,IOWA,JESUP,IA ,50648,3198271314
ST ATHANASIUS-IMMACULATE CONCEPTION SCHOOL,PENNSYLVANIA,PHILADELPHIA,PA ,19138,2154245045
ST AUGUSTIN CATHOLIC SCHOOL,IOWA,DES MOINES,IA ,50312,5152795947
ST AUGUSTIN PRESCHOOL,NEW HAMPSHIRE,MANCHESTER,NH ,03103,6036238800
ST AUGUSTINE,NEW YORK,HIGHLAND,NY ,12528,8456912338
ST AUGUSTINE & ST MARYS CATHEDRAL SCHOOL,MINNESOTA,SAINT CLOUD,MN ,56304,3202512376
ST AUGUSTINE ACADEMY,OKLAHOMA,TULSA,OK ,74114,9188324600
ST AUGUSTINE CATHEDRAL SCHOOL,CONNECTICUT,BRIDGEPORT,CT ,06604,2033666500
ST AUGUSTINE CATHOLIC HIGH SCHOOL,ARIZONA,TUCSON,AZ ,85710,5207518300
ST AUGUSTINE CATHOLIC SCHOOL,DISTRICT OF COLUMBIA,WASHINGTON,DC ,20009,2026672608
ST AUGUSTINE CATHOLIC SCHOOL,TEXAS,DALLAS,TX ,75217,2143911381
ST AUGUSTINE CATHOLIC SCHOOL,TEXAS,HOUSTON,TX ,77017,7139469050
ST AUGUSTINE ELEMENTARY SCHOOL,TEXAS,LAREDO,TX ,78040,9567211176
ST AUGUSTINE ELEMENTARY SCHOOL,OHIO,BARBERTON,OH ,44203,3307536435
ST AUGUSTINE ELEMENTARY SCHOOL,CALIFORNIA,CULVER CITY,CA ,90232,3108383144
ST AUGUSTINE ELEMENTARY SCHOOL,KENTUCKY,AUGUSTA,KY ,41002,6067563229
ST AUGUSTINE ELEMENTARY SCHOOL,MASSACHUSETTS,ANDOVER,MA ,01810,9784752414
ST AUGUSTINE ELEMENTARY SCHOOL,INDIANA,RENSSELAER,IN ,47978,2198665480
ST AUGUSTINE ELEMENTARY SCHOOL,MICHIGAN,RICHMOND,MI ,48062,5867279365
ST AUGUSTINE HIGH SCHOOL,CALIFORNIA,SAN DIEGO,CA ,92104,6192822184
ST AUGUSTINE HIGH SCHOOL,TEXAS,LAREDO,TX ,78040,9567248131
ST AUGUSTINE INDIAN MISSION SCHOOL,NEBRASKA,WINNEBAGO,NE ,68071,4028782291
ST AUGUSTINE OF CANTERBURY SCHOOL,NEW JERSEY,KENDALL PARK,NJ ,08824,7322976042
ST AUGUSTINE PREPARATORY SCHOOL,NEW JERSEY,RICHLAND,NJ ,08350,8566972600
ST AUGUSTINE SCHOOL,MISSOURI,KELSO,MO ,63758,5732644644
ST AUGUSTINE SCHOOL,NEW YORK,BRONX,NY ,10456,7185423633
ST AUGUSTINE SCHOOL,NEW YORK,OSSINING,NY ,10562,9149413849
ST AUGUSTINE SCHOOL,NEW YORK,NEW CITY,NY ,10956,8456347060
ST AUGUSTINE SCHOOL,OHIO,NAPOLEON,OH ,43545,4195923641
ST AUGUSTINE SCHOOL,RHODE ISLAND,PROVIDENCE,RI ,02908,4018311213
ST AUGUSTINE SCHOOL,CONNECTICUT,HARTFORD,CT ,06114,8602495661
ST AUGUSTINE SCHOOL,MARYLAND,ELKRIDGE,MD ,21075,4107963040
ST AUGUSTINE SCHOOL,MICHIGAN,KALAMAZOO,MI ,49007,2693491945
ST AUGUSTINE SCHOOL,KENTUCKY,COVINGTON,KY ,41014,8592615564
ST AUGUSTINE SCHOOL,KENTUCKY,LEBANON,KY ,40033,2706922063
ST AUGUSTINE SCHOOL,NEW JERSEY,UNION CITY,NJ ,07087,2018655319
ST AUGUSTINE SCHOOL INC,WISCONSIN,HARTFORD,WI ,53027,2626289838
ST AUGUSTINE SENIOR HIGH SCHOOL,LOUISIANA,NEW ORLEANS,LA ,70119,5049442424
ST AUGUSTINES SCHOOL,NEW YORK,TROY,NY ,12182,5182357287
ST AUSTIN CATHOLIC SCHOOL,TEXAS,AUSTIN,TX ,78705,5124773751
ST BARBARA ELEMENTARY SCHOOL,OHIO,MASSILLON,OH ,44647,3308339510
ST BARBARA ELEMENTARY SCHOOL,CALIFORNIA,SANTA ANA,CA ,92704,7147759477
ST BARBARA ELEMENTARY SCHOOL,ILLINOIS,CHICAGO,IL ,60608,3123266243
ST BARBARA SCHOOL,ILLINOIS,BROOKFIELD,IL ,60513,7084850806
ST BARNABAS ELEMENTARY SCHOOL,ILLINOIS,CHICAGO,IL ,60643,7734457711
ST BARNABAS ELEMENTARY SCHOOL,NEW YORK,BRONX,NY ,10470,7183241088
ST BARNABAS EPISCOPAL SCHOOL,FLORIDA,DELAND,FL ,32720,3867343005
ST BARNABAS HIGH SCHOOL,NEW YORK,BRONX,NY ,10470,7183258800
ST BARNABAS PARISH SCHOOL,CALIFORNIA,LONG BEACH,CA ,90807,5624247476
ST BARNABAS REGIONAL SCHOOL,ALABAMA,BIRMINGHAM,AL ,35261,2058365385
ST BARNABAS SCHOOL,INDIANA,INDIANAPOLIS,IN ,46217,3178817422
ST BARNABAS SCHOOL,OHIO,NORTHFIELD,OH ,44067,3304677921
ST BARTHOLOMEW ACADEMY,NEW JERSEY,SCOTCH PLAINS,NJ ,07076,9083224265
ST BARTHOLOMEW CATHOLIC SCHOOL,FLORIDA,MIRAMAR,FL ,33025,9544315253
ST BARTHOLOMEW CATHOLIC SCHOOL,MINNESOTA,WAYZATA,MN ,55391,9524736189
ST BARTHOLOMEW SCHOOL,MICHIGAN,DETROIT,MI ,48234,3133663640
ST BARTHOLOMEW SCHOOL,INDIANA,COLUMBUS,IN ,47201,8123726830
ST BARTHOLOMEW SCHOOL,NEW YORK,YONKERS,NY ,10701,9141767949
ST BARTHOLOMEW SCHOOL,NEW JERSEY,EAST BRUNSWICK,NJ ,08816,7322547105
ST BARTHOLOMEW SCHOOL,PENNSYLVANIA,PITTSBURGH,PA ,15235,4122422511
ST BARTHOLOMEW SCHOOL,ILLINOIS,CHICAGO,IL ,60641,7732829373
ST BARTHOLOMEW SCHOOL,NEW YORK,ELMHURST,NY ,11373,7184467575
ST BARTHOLOMEWS SCHOOL,MARYLAND,BETHESDA,MD ,20817,3012295586
ST BASIL ACADEMY,PENNSYLVANIA,JENKINTOWN,PA ,19046,2158853771
ST BASIL ACADEMY OF CLASSICAL STUDIES,WASHINGTON,WALLA WALLA,WA ,99362,5095259380
ST BASIL ELEMENTARY SCHOOL,CALIFORNIA,VALLEJO,CA ,94590,7076427629
ST BASIL SCHOOL,MICHIGAN,SOUTH HAVEN,MI ,49090,2696373529
ST BASIL THE GREAT SCHOOL,PENNSYLVANIA,KIMBERTON,PA ,19442,6109332453
ST BAVO SCHOOL,INDIANA,MISHAWAKA,IN ,46544,5742594214
ST BEDE ACADEMY,ILLINOIS,PERU,IL ,61354,8152233140
ST BEDE ELEMENTARY SCHOOL,ILLINOIS,INGLESIDE,IL ,60041,8475875541
ST BEDE SCHOOL,CALIFORNIA,HAYWARD,CA ,94544,5107823444
ST BEDE SCHOOL,PENNSYLVANIA,PITTSBURGH,PA ,15208,4126619425
ST BEDE THE VENERABLE,ILLINOIS,CHICAGO,IL ,60652,7738842042
ST BEDE THE VENERABLE ELEMENTARY,CALIFORNIA,LA CANADA FLINTRIDGE,CA ,91011,8187907884
ST BEDE THE VENERABLE SCHOOL,PENNSYLVANIA,HOLLAND,PA ,18966,2153574720
ST BENEDICT ACADEMY,NEW HAMPSHIRE,MANCHESTER,NH ,03102,6036693932
ST BENEDICT CATHEDRAL SCHOOL,INDIANA,EVANSVILLE,IN ,47714,8124254596
ST BENEDICT DAY NURSERY,NEW YORK,NEW YORK,NY ,10027,2124235715
ST BENEDICT ELEMENTARY SCHOOL,ILLINOIS,BLUE ISLAND,IL ,60406,7083852016
ST BENEDICT ELEMENTARY SCHOOL,ILLINOIS,CHICAGO,IL ,60618,7734636797
ST BENEDICT ELEMENTARY SCHOOL,PENNSYLVANIA,JOHNSTOWN,PA ,15904,8142663837
ST BENEDICT ELEMENTARY SCHOOL,OHIO,CAMBRIDGE,OH ,43725,7404326751
ST BENEDICT HIGH SCHOOL,ILLINOIS,CHICAGO,IL ,60618,7735390066
ST BENEDICT SCHOOL,CALIFORNIA,MONTEBELLO,CA ,90640,3237213348
ST BENEDICT SCHOOL,IOWA,DECORAH,IA ,52101,5633824668
ST BENEDICT SCHOOL,ALABAMA,ELBERTA,AL ,36530,2519868143
ST BENEDICT SCHOOL,NEW JERSEY,HOLMDEL,NJ ,07733,7322645578
ST BENEDICT SCHOOL,NEW YORK,BRONX,NY ,10465,7188299557
ST BENEDICT SCHOOL,NEW YORK,EGGERTSVILLE,NY ,14226,7168352518
ST BENEDICT SCHOOL,PENNSYLVANIA,CARROLLTOWN,PA ,15722,8143446512
ST BENEDICT SCHOOL,TEXAS,SAN ANTONIO,TX ,78220,2106481611
ST BENEDICT SCHOOL,VIRGINIA,RICHMOND,VA ,23221,8042548850
ST BENEDICT SCHOOL,WASHINGTON,SEATTLE,WA ,98103,2066333375
ST BENEDICT THE MOOR SCHOOL,PENNSYLVANIA,PITTSBURGH,PA ,15219,4126823755
ST BENEDICT THE MOOR SCHOOL,LOUISIANA,NEW ORLEANS,LA ,70126,5042882745
ST BENEDICT'S PREPARATORY SCHOOL,NEW JERSEY,NEWARK,NJ ,07102,9737925766
ST BENILDE SCHOOL,LOUISIANA,METAIRIE,LA ,70001,5048339894
ST BERNADETTE,WISCONSIN,APPLETON,WI ,54915,9207395391
ST BERNADETTE CATHOLIC SCHOOL,CALIFORNIA,LOS ANGELES,CA ,90008,3232914284
ST BERNADETTE CATHOLIC SCHOOL,CONNECTICUT,NEW HAVEN,CT ,06512,2034692271
ST BERNADETTE CATHOLIC SCHOOL,FLORIDA,HOLLYWOOD,FL ,33024,9544327022
ST BERNADETTE ELEMENTARY SCHOOL,PENNSYLVANIA,MONROEVILLE,PA ,15146,4123727255
ST BERNADETTE ELEMENTARY SCHOOL,OHIO,LANCASTER,OH ,43130,7406543137
ST BERNADETTE ELEMENTARY SCHOOL,MASSACHUSETTS,NORTHBOROUGH,MA ,01532,5083519905
ST BERNADETTE ELEMENTARY SCHOOL,OHIO,WESTLAKE,OH ,44145,4407347717
ST BERNADETTE SCHOOL,PENNSYLVANIA,DREXEL HILL,PA ,19026,6104496126
ST BERNADETTE SCHOOL,OHIO,AMELIA,OH ,45102,5137534744
ST BERNADETTE SCHOOL,NEBRASKA,OMAHA,NE ,68147,4027313033
ST BERNADETTE SCHOOL,NEW YORK,ORCHARD PARK,NY ,14127,7166493369
ST BERNADETTE SCHOOL,NEW YORK,BROOKLYN,NY ,11228,7182361560
ST BERNADETTE SCHOOL,WASHINGTON,SEATTLE,WA ,98146,2062444934
ST BERNADETTE SCHOOL,VIRGINIA,SPRINGFIELD,VA ,22152,7034518696
ST BERNADETTE SCHOOL,MARYLAND,SILVER SPRING,MD ,20901,3015935611
ST BERNADETTE SCHOOL,COLORADO,LAKEWOOD,CO ,80214,3032370401
ST BERNADETTE SCHOOL,ILLINOIS,EVERGREEN PARK,IL ,60805,7084226429
ST BERNADETTE SCHOOL,LOUISIANA,HOUMA,LA ,70364,9858723854
ST BERNADETTE'S SCHOOL FOR SPECIAL CHILDREN,ILLINOIS,NILES,IL ,60714,8476470235
ST BERNARD ACADEMY,TENNESSEE,NASHVILLE,TN ,37212,6153850440
ST BERNARD CATHOLIC SCHOOL,NEBRASKA,OMAHA,NE ,68104,4025534993
ST BERNARD CENTRAL HIGH SCHOOL,MASSACHUSETTS,FITCHBURG,MA ,01420,9783423212
ST BERNARD ELEMENTARY SCHOOL,MINNESOTA,COLOGNE,MN ,55322,9524665917
ST BERNARD ELEMENTARY SCHOOL,KENTUCKY,LOUISVILLE,KY ,40228,5022391051
ST BERNARD ELEMENTARY SCHOOL,CALIFORNIA,LOS ANGELES,CA ,90065,3232564989
ST BERNARD ELEMENTARY SCHOOL,INDIANA,WABASH,IN ,46992,2605635746
ST BERNARD ELEMENTARY SCHOOL,NEW YORK,BROOKLYN,NY ,11234,7182416040
ST BERNARD HIGH SCHOOL,CALIFORNIA,PLAYA DEL REY,CA ,90293,3108234651
ST BERNARD MISSION SCHOOL,NORTH DAKOTA,FORT YATES,ND ,58538,7018547413
ST BERNARD OF CLAIRVAUX SCHOOL,TEXAS,DALLAS,TX ,75218,2143212897
ST BERNARD PREPARATORY SCHOOL,ALABAMA,CULLMAN,AL ,35055,2567396682
ST BERNARD PRESCHOOL & KINDERGARTEN,NEW JERSEY,BRIDGEWATER,NJ ,08807,9087250552
ST BERNARD SCHOOL,LOUISIANA,BREAUX BRIDGE,LA ,70517,3373325350
ST BERNARD SCHOOL,CONNECTICUT,ENFIELD,CT ,06082,8607455275
ST BERNARD SCHOOL,PENNSYLVANIA,PITTSBURGH,PA ,15216,4123415444
ST BERNARD SCHOOL,PENNSYLVANIA,INDIANA,PA ,15701,7244657139
ST BERNARD SCHOOL,WISCONSIN,GREEN BAY,WI ,54302,9204685026
ST BERNARD SCHOOL,WISCONSIN,WATERTOWN,WI ,53094,9202617204
ST BERNARD SCHOOL,OHIO,CINCINNATI,OH ,45247,5133534224
ST BERNARD SCHOOL,OHIO,NEW WASHINGTON,OH ,44854,4194922693
ST BERNARD SCHOOL,CALIFORNIA,BELLFLOWER,CA ,90706,5628679410
ST BERNARD SCHOOL,INDIANA,ROCKPORT,IN ,47635,8126492501
ST BERNARD SCHOOL,CONNECTICUT,UNCASVILLE,CT ,06382,8608481271
ST BERNARD'S CATHOLIC SCHOOL,CALIFORNIA,EUREKA,CA ,95501,7074432735
ST BERNARD'S SCHOOL,CALIFORNIA,TRACY,CA ,95376,2098358018
ST BERNARD'S SCHOOL,MINNESOTA,THIEF RIVER FALLS,MN ,56701,2186811539
ST BERNARDINE CATHOLIC SCHOOL,MARYLAND,BALTIMORE,MD ,21229,4106245088
ST BERNARDINE ELEMENTARY SCHOOL,ILLINOIS,FOREST PARK,IL ,60130,7083666890
ST BERNARDINE OF SIENA SCHOOL,CALIFORNIA,WOODLAND HILLS,CA ,91367,8183402130
ST BERNARDS ELEMENTARY SCHOOL,MASSACHUSETTS,FITCHBURG,MA ,01420,9783421948
ST BERNARDS SCHOOL,MINNESOTA,SAINT PAUL,MN ,55117,6514891338
ST BERNARDS SCHOOL,NEW YORK,NEW YORK,NY ,10029,2122892878
ST BERNARDS SCHOOL,NEW YORK,SARANAC LAKE,NY ,12983,5188912830
ST BERNARDS SCHOOL,WISCONSIN,WAUWATOSA,WI ,53213,4142589977
ST BLASE POLISH CATHOLIC SCHOOL,ILLINOIS,SUMMIT ARGO,IL ,60501,7084588772
ST BONAVENTURE,CALIFORNIA,HUNTINGTON BEACH,CA ,92647,7148462472
ST BONAVENTURE CATHOLIC SCHOOL,FLORIDA,DAVIE,FL ,33325,9544765200
ST BONAVENTURE ELEMENTARY SCHOOL,NEBRASKA,COLUMBUS,NE ,68601,4025647153
ST BONAVENTURE HIGH SCHOOL,CALIFORNIA,VENTURA,CA ,93003,8056486836
ST BONAVENTURE PARISH SCHOOL,PENNSYLVANIA,GLENSHAW,PA ,15116,4124862606
ST BONAVENTURE SCHOOL,NEW MEXICO,THOREAU,NM ,87323,5058627465
ST BONIFACE CATHOLIC SCHOOL,ARKANSAS,FORT SMITH,AR ,72901,4797836601
ST BONIFACE CATHOLIC SCHOOL,ILLINOIS,EDWARDSVILLE,IL ,62025,6186566917
ST BONIFACE ELEMENTARY SCHOOL,NEBRASKA,ELGIN,NE ,68636,4028435460
ST BONIFACE ELEMENTARY SCHOOL,OHIO,OAK HARBOR,OH ,43449,4198981340
ST BONIFACE ELEMENTARY SCHOOL,WISCONSIN,GERMANTOWN,WI ,53022,2626281955
ST BONIFACE ELEMENTARY SCHOOL,PENNSYLVANIA,ERIE,PA ,16509,8148254238
ST BONIFACE SCHOOL,PENNSYLVANIA,KERSEY,PA ,15846,8148858093
ST BONIFACE SCHOOL,WISCONSIN,WAUMANDEE,WI ,54622,6086262611
ST BONIFACE SCHOOL,OHIO,CINCINNATI,OH ,45223,5135415122
ST BONIFACE SCHOOL,MINNESOTA,COLD SPRING,MN ,56320,3206853541
ST BONIFACE SCHOOL,INDIANA,LAFAYETTE,IN ,47901,7657427913
ST BRENDAN CATHOLIC HIGH SCHOOL,FLORIDA,MIAMI,FL ,33165,3052235181
ST BRENDAN CATHOLIC SCHOOL,FLORIDA,ORMOND BEACH,FL ,32176,3864411331
ST BRENDAN CATHOLIC SCHOOL,OHIO,NORTH OLMSTED,OH ,44070,4407778433
ST BRENDAN CATHOLIC SCHOOL,CALIFORNIA,LOS ANGELES,CA ,90004,2133827401
ST BRENDAN ELEMENTARY SCHOOL,NEW JERSEY,CLIFTON,NJ ,07011,9737721149
ST BRENDAN ELEMENTARY SCHOOL,FLORIDA,MIAMI,FL ,33165,3052212722
ST BRENDAN PARISH SCHOOL,WASHINGTON,BOTHELL,WA ,98011,4254838300
ST BRENDAN SCHOOL,NEW YORK,BRONX,NY ,10467,7186532292
ST BRENDAN SCHOOL,MISSOURI,MEXICO,MO ,65265,5735812443
ST BRENDAN SCHOOL,OHIO,HILLIARD,OH ,43026,6148766132
ST BRENDAN SCHOOL,MASSACHUSETTS,DORCHESTER CENTER,MA ,02124,6172823388
ST BRENDAN SCHOOL,CALIFORNIA,SAN FRANCISCO,CA ,94127,4157312665
ST BRIDGET ELEMENTARY SCHOOL,MISSOURI,PACIFIC,MO ,63069,6362714533
ST BRIDGET ELEMENTARY SCHOOL,PENNSYLVANIA,PHILADELPHIA,PA ,19129,2158441833
ST BRIDGET OF SWEDEN,CALIFORNIA,VAN NUYS,CA ,91406,8187854422
ST BRIDGET PARISH SCHOOL,WISCONSIN,RIVER FALLS,WI ,54022,7154251872
ST BRIDGET SCHOOL,VIRGINIA,RICHMOND,VA ,23226,8042881994
ST BRIDGET SCHOOL,OHIO,PARMA,OH ,44130,4408861468
ST BRIDGET SCHOOL,INDIANA,HOBART,IN ,46342,2199421894
ST BRIDGET SCHOOL,ILLINOIS,LOVES PARK,IL ,61111,8156338255
ST BRIDGET SCHOOL,CONNECTICUT,MANCHESTER,CT ,06042,8606497731
ST BRIDGET SCHOOL,MASSACHUSETTS,FRAMINGHAM,MA ,01702,5088750181
ST BRIDGET SCHOOL,MASSACHUSETTS,ABINGTON,MA ,02351,7818788482
ST BRIDGET SCHOOL,CONNECTICUT,CHESHIRE,CT ,06410,2032725860
ST BRIGID CATHOLIC SCHOOL,MICHIGAN,MIDLAND,MI ,48640,9898359481
ST BRIGID OF KILDARE ELEMENTARY SCHOOL,OHIO,DUBLIN,OH ,43017,6147185825
ST BRIGID SCHOOL,MAINE,PORTLAND,ME ,04103,2077977073
ST BRIGID SCHOOL,CONNECTICUT,WEST HARTFORD,CT ,06110,8605612130
ST BRIGID SCHOOL,CALIFORNIA,SAN FRANCISCO,CA ,94109,4156734523
ST BRIGID SCHOOL,OHIO,XENIA,OH ,45385,9373723222
ST BRIGID SCHOOL,NEW YORK,NEW YORK,NY ,10009,2126775210
ST BRIGID SCHOOL,NEW YORK,BROOKLYN,NY ,11237,7188211477
ST BRIGID/OUR LADY OF HOPE REGIONAL SCHOOL,NEW YORK,WESTBURY,NY ,11590,5163330580
ST BRIGIDS REGIONAL CATHOLIC SCHOOL,NEW YORK,WATERVLIET,NY ,12189,5182733321
ST BRONISLAVA ELEMENTARY SCHOOL,WISCONSIN,PLOVER,WI ,54467,7153422015
ST BRUNO CATHOLIC SCHOOL,ILLINOIS,PINCKNEYVILLE,IL ,62274,6183578276
ST BRUNO ELEMENTARY SCHOOL,ILLINOIS,CHICAGO,IL ,60632,7738470697
ST BRUNO PARISH SCHOOL,CALIFORNIA,WHITTIER,CA ,90603,5629438812
ST BRUNO PARISH SCHOOL,WISCONSIN,DOUSMAN,WI ,53118,2629652291
ST CAJETAN ELEMENTARY SCHOOL,ILLINOIS,CHICAGO,IL ,60655,7732338844
ST CALLISTUS SCHOOL,CALIFORNIA,GARDEN GROVE,CA ,92840,7149712023
ST CAMILLUS ACADEMY,KENTUCKY,CORBIN,KY ,40701,6065285077
ST CAMILLUS SCHOOL,NEW YORK,ROCKAWAY PARK,NY ,11694,7186345260
ST CAMILLUS SCHOOL & EARLY CHILDHOOD CENTER,MARYLAND,SILVER SPRING,MD ,20903,3014342344
ST CASIMIR CATHOLIC SCHOOL,MARYLAND,BALTIMORE,MD ,21224,4103422681
ST CASIMIR SCHOOL,INDIANA,HAMMOND,IN ,46327,2199322686
ST CASIMIR SCHOOL,NEW YORK,YONKERS,NY ,10701,9149652730
ST CASIMIR SCHOOL,NEW HAMPSHIRE,MANCHESTER,NH ,03103,6036236411
ST CASIMIR'S SCHOOL,MINNESOTA,WELLS,MN ,56097,5075535822
ST CASSIAN ELEMENTARY SCHOOL,NEW JERSEY,UPPER MONTCLAIR,NJ ,07043,9737461636
ST CATHARINE ACADEMY,NEW YORK,BRONX,NY ,10469,7188822882
ST CATHARINE OF SIENA SCHOOL,OHIO,CINCINNATI,OH ,45211,5134817683
ST CATHARINE OF SIENA SCHOOL,PENNSYLVANIA,READING,PA ,19606,6107795810
ST CATHARINE SCHOOL,OHIO,COLUMBUS,OH ,43209,6142351396
ST CATHERINE & ST GEORGE SCHOOL,NEW YORK,ASTORIA,NY ,11105,7187281100
ST CATHERINE ACADEMY,KENTUCKY,NEW HAVEN,KY ,40051,5025493680
ST CATHERINE ACADEMY,CONNECTICUT,FAIRFIELD,CT ,06825,2035405381
ST CATHERINE CATHOLIC SCHOOL,CALIFORNIA,MORGAN HILL,CA ,95037,4087799950
ST CATHERINE CATHOLIC SCHOOL,FLORIDA,SEBRING,FL ,33870,8633857300
ST CATHERINE ELEMENTARY SCHOOL,WISCONSIN,MILWAUKEE,WI ,53210,4144452846
ST CATHERINE ELEMENTARY SCHOOL,NORTH DAKOTA,VALLEY CITY,ND ,58072,7018451453
ST CATHERINE LABOURE SCHOOL,MARYLAND,WHEATON,MD ,20902,3019461717
ST CATHERINE LABOURE SCHOOL,PENNSYLVANIA,HARRISBURG,PA ,17111,7175641760
ST CATHERINE LABOURE SCHOOL,MISSOURI,SAINT LOUIS,MO ,63128,3148432819
ST CATHERINE LABOURE SCHOOL,ILLINOIS,GLENVIEW,IL ,60026,8477242240
ST CATHERINE LABOURE SCHOOL,CALIFORNIA,TORRANCE,CA ,90504,3103248732
